009WX	3	a	The boy is in his pjs. The boy is pushing something off the nightstand into his hand. "Theres a glass of milk on the nightstand." "Theres a book on his bed." The a lamp on the desk.
F49LD	8	a	The students are in class. They have books on their desk. The students are frowning. The girl has her hand over her mouth. The boy is looking at the girl and frowning. They all have books on their desks.
P3WCF	10	a	The friends are outside. The boys both have on softball mitts. The boys are within the white fence. The boy in red is smiling. The boy in the yellow has his hand over his mouth.
123JS	12	a	The boy is in the kitchen. The boy is holding a plate with red food on it. The trash can is  white. The boy is having. The is red stuff on the trashcan. The boy is walking away from the trash can. He is walking past the fridge.
7N5HR	13	a	The families are waiting in line for the carnival ride. There are lights on the Ferris wheel. The boy in the purple is frowning. The man in green is frowning. The girl dressed in pink is standing in front of the boy in purple. She is smiling and gesturing to the boy in black. The boy is walking over. The boy is smiling.
22MQT	6	a	The boy with blonde  hair has his hand to his mouth. The boy is at the end of the line. The boy is behind an older man with gray hair. The friends in front of the line are waving back at the boy at the end of the line. 
5XRPN	0	a	The family is sitting at the table Having dinner. The mother is sitting down frowning. The father is sitting down and frowning. The boy is holding a red plate. The boy is pulling out his chair. The boy is smiling. The father is looking down at his plate. The mother is looking at the boy.
HOOD2	13	a	The boy is walking toward the stage. The students are in the theater at school. The students are sitting in green chairs. The boy with blonde hair is holding an paper. The boy with the red shirt is waving to the boy with the blonde hair. There is a sign on the stage.
2OWM9	8	a	The kids are playing in the swimming pool. The blonde haired boy is pushing the green float his friend is on. The boy on the float is leaning back on the float. The float is green. 
SM42B	8	a	The kids are smiling at each other. The boy is in the pool. The girl is in a floaty. The floaty is purple. The kids are in a swimming pool. 
D8HPG	9	a	The kids are in the park. The blonde headed boy is reaching for his ball. The ball is on a bench. The kids behind the bench are playing frisbee. 
BEBY0	9	a	The kids are on a soccer field. The uniforms are yellow and red. The boy is showing the coach something in his hand. The coach is holding a soccer ball. The soccer coach is smiling. He is looking down at the boy. He is wearing a blue shirt and purple shorts.
LNXW7	0	a	The boy is riding a bike down the hill. The girl and mom are looking at the boy. The people are on a trail. The mom and daughter are both wearing baseball hats. The are trees and grass on either side of the path. The mom and the girl are far to the right of the path.
APRVM	0	a	The boy is on his skateboard. The family is in a park. The mother and father are walking. The mother and father are looking at the son. 
8500K	13	a	The friends are in the bedroom The friends are on the floor playing a board game. There is a teddy bear on the bed. The board game is red and blue. The boy in the green is looking and saying something to the other boy. The boy in the purple shirt is moving his piece across the board. He has a blue card in his hand. The boy is looking at the boy in the green and frowning.
3APBE	13	a	The friends are in the bedroom. The boy in red is smiling at his friend. The boy in green is sitting on the floor with toys. The boy in green is frowning at his friend. 
XDS88	4	a	The kids are sitting behind the parents. The parents are smiling. The kids are frowning. There is a tree outside the window. The boy in the pink jacket is eating watermelon.. The girl in the purple is looking at him and pointing at him. The boy in the yellow is eating watermelon.
9289F	0	a	The kids are in the living room. They all the have paper and pens in their hands. "Theres pink flowers on the table." The boy with a green shirt on is sitting on a table. The boy in the green is saying something. All the kids are looking at him.
YZY12	4	a	The friends are sitting on a park bench. All the friends have on blue soccer uniforms. All the friends have on blue socks. The teammates are in the park. The is a soccer ball at the end of the bench. The boy with the blonde hair  is holding out something to the boy at the end on the bench.
USUB9	0	a	The kids are in class. The students are sitting at the table. looking at their papers. The teacher is standing up with a book in her hand. 
9QPKW	4	a	The friends are in the park. The boy in red is holding a purple ball. The boy in green is holding a baseball bat. The girl is wearing a baseball glove. The are standing in a park. There are trees behind them. The boy in the red is saying something.
QYKBM	4	a	The kids are sitting on the floor. The girl is pulling a game box from a stack. The boy in green has his legs crossed. The girl  with pigtails is wearing a pink jogging suit. 
